LOC,CC,PC,Is_Long_Method
1513,351,1,TRUE
131,35,2,TRUE
155,36,4,TRUE
362,111,0,TRUE
126,18,4,TRUE
102,14,5,TRUE
223,50,4,TRUE
102,43,1,TRUE
193,53,2,TRUE
232,40,0,TRUE
108,23,0,TRUE
254,66,2,TRUE
126,12,0,TRUE
162,79,1,TRUE
122,43,1,TRUE
109,38,0,TRUE
239,65,3,TRUE
128,31,4,TRUE
147,37,0,TRUE
146,30,7,TRUE
184,53,1,TRUE
121,11,0,TRUE
235,62,0,TRUE
101,23,0,TRUE
143,28,0,TRUE
189,46,1,TRUE
121,15,0,TRUE
115,29,2,TRUE
118,35,2,TRUE
188,46,0,TRUE
104,33,4,TRUE
275,72,5,TRUE
102,16,1,TRUE
138,125,1,TRUE
178,11,2,TRUE
264,83,0,TRUE
110,25,4,TRUE
234,81,3,TRUE
101,39,1,TRUE
131,15,1,TRUE
104,40,2,TRUE
141,33,0,TRUE
618,307,1,TRUE
124,39,2,TRUE
109,10,1,TRUE
256,32,2,TRUE
108,22,0,TRUE
267,29,1,TRUE
104,5,0,TRUE
154,34,5,TRUE
133,43,1,TRUE
170,55,1,TRUE
191,2,0,TRUE
147,21,3,TRUE
148,21,3,TRUE
168,27,0,TRUE
105,19,3,TRUE
142,20,3,TRUE
183,27,0,TRUE
111,17,3,TRUE
228,39,0,TRUE
159,25,0,TRUE
104,14,0,TRUE
179,50,0,TRUE
100,26,0,TRUE
219,36,0,TRUE
168,43,2,TRUE
1354,277,2,TRUE
304,50,2,TRUE
225,38,2,TRUE
102,14,2,TRUE
100,22,4,TRUE
432,93,4,TRUE
257,51,0,TRUE
126,53,1,TRUE
352,111,0,TRUE
256,57,6,TRUE
1080,279,7,TRUE
177,43,8,TRUE
194,40,1,TRUE
510,154,4,TRUE
183,47,3,TRUE
158,33,4,TRUE
265,57,6,TRUE
103,26,1,TRUE
195,34,1,TRUE
153,5,0,TRUE
132,35,1,TRUE
103,17,3,TRUE
100,17,0,TRUE
263,81,1,TRUE
309,82,1,TRUE
312,1,0,TRUE
106,38,0,TRUE
126,11,0,TRUE
442,53,1,TRUE
178,29,1,TRUE
367,133,1,TRUE
107,6,0,TRUE
205,48,3,TRUE
234,57,1,TRUE
165,38,1,TRUE
110,31,2,TRUE
185,37,2,TRUE
124,23,6,TRUE
273,67,3,TRUE
201,44,2,TRUE
119,23,2,TRUE
123,38,2,TRUE
133,37,2,TRUE
448,78,2,TRUE
104,5,1,TRUE
145,6,0,TRUE
169,6,0,TRUE
117,5,1,TRUE
156,4,0,TRUE
111,3,0,TRUE
185,1,1,TRUE
100,36,1,TRUE
158,4,0,TRUE
155,8,0,TRUE
170,8,0,TRUE
135,4,0,TRUE
106,2,0,TRUE
140,21,3,TRUE
131,25,3,TRUE
200,40,3,TRUE
133,25,1,TRUE
106,20,3,TRUE
104,26,0,TRUE
106,17,5,TRUE
180,48,0,TRUE
472,122,0,TRUE
704,137,0,TRUE
134,32,0,TRUE
121,25,0,TRUE
980,1,1,TRUE
123,27,0,TRUE
104,31,0,TRUE
116,34,2,TRUE
122,42,2,TRUE
1924,1245,5,TRUE
128,31,0,TRUE
118,27,0,TRUE
137,33,0,TRUE
130,31,0,TRUE
103,24,3,TRUE
463,105,0,TRUE
164,44,0,TRUE
111,25,0,TRUE
207,49,0,TRUE
143,30,0,TRUE
104,28,0,TRUE
119,23,0,TRUE
315,78,0,TRUE
124,26,0,TRUE
108,25,0,TRUE
192,42,0,TRUE
104,33,0,TRUE
170,41,0,TRUE
188,49,0,TRUE
191,51,0,TRUE
121,36,0,TRUE
112,25,0,TRUE
240,48,0,TRUE
212,53,0,TRUE
233,52,0,TRUE
170,42,0,TRUE
101,21,0,TRUE
183,44,0,TRUE
223,53,0,TRUE
288,67,0,TRUE
196,40,0,TRUE
524,107,0,TRUE
206,41,0,TRUE
182,44,0,TRUE
140,28,2,TRUE
188,2,0,TRUE
169,26,1,TRUE
229,45,1,TRUE
160,36,2,TRUE
180,29,5,TRUE
151,27,0,TRUE
101,27,9,TRUE
131,28,6,TRUE
128,23,2,TRUE
131,23,2,TRUE
117,17,3,TRUE
100,12,3,TRUE
177,23,3,TRUE
107,21,3,TRUE
310,63,1,TRUE
104,16,3,TRUE
114,20,2,TRUE
254,49,1,TRUE
394,99,8,TRUE
164,36,4,TRUE
179,34,3,TRUE
161,26,3,TRUE
172,22,1,TRUE
120,26,2,TRUE
147,25,0,TRUE
111,7,0,TRUE
120,20,0,TRUE
129,18,0,TRUE
159,28,1,TRUE
105,17,0,TRUE
211,44,0,TRUE
146,33,0,TRUE
145,29,1,TRUE
106,10,1,TRUE
100,19,0,TRUE
224,40,3,TRUE
257,42,0,TRUE
140,27,0,TRUE
147,28,0,TRUE
100,17,4,TRUE
262,60,8,TRUE
170,34,6,TRUE
159,33,0,TRUE
163,31,1,TRUE
127,19,0,TRUE
139,3,0,TRUE
123,3,0,TRUE
163,31,0,TRUE
100,19,5,TRUE
116,26,0,TRUE
109,6,3,TRUE
108,5,0,TRUE
138,40,2,TRUE
156,38,2,TRUE
125,32,1,TRUE
115,24,1,TRUE
212,44,3,TRUE
101,19,0,TRUE
115,22,0,TRUE
100,19,6,TRUE
112,17,4,TRUE
213,33,0,TRUE
170,33,0,TRUE
118,21,3,TRUE
103,21,3,TRUE
250,54,2,TRUE
118,26,3,TRUE
267,56,0,TRUE
188,15,0,TRUE
100,17,5,TRUE
183,31,0,TRUE
131,4,0,TRUE
166,4,0,TRUE
178,33,1,TRUE
433,89,0,TRUE
126,31,2,TRUE
110,20,8,TRUE
383,64,0,TRUE
232,31,5,TRUE
194,38,1,TRUE
148,19,4,TRUE
412,226,2,TRUE
113,44,2,TRUE
188,45,1,TRUE
211,37,1,TRUE
238,124,2,TRUE
155,21,1,TRUE
263,144,2,TRUE
143,34,0,TRUE
167,38,0,TRUE
105,20,1,TRUE
108,32,2,TRUE
112,17,1,TRUE
120,21,3,TRUE
171,1,1,TRUE
128,28,2,TRUE
119,14,6,TRUE
190,32,9,TRUE
181,38,2,TRUE
149,36,1,TRUE
217,62,0,TRUE
183,50,0,TRUE
175,49,4,TRUE
128,34,1,TRUE
135,36,1,TRUE
144,34,2,TRUE
177,38,3,TRUE
139,30,5,TRUE
170,39,0,TRUE
123,21,1,TRUE
121,28,3,TRUE
307,71,2,TRUE
203,56,1,TRUE
131,33,1,TRUE
262,41,0,TRUE
245,58,0,TRUE
108,7,1,TRUE
103,4,0,TRUE
155,40,1,TRUE
102,8,0,TRUE
249,1,0,TRUE
163,1,1,TRUE
150,30,1,TRUE
162,20,0,TRUE
174,44,0,TRUE
161,43,1,TRUE
225,30,4,TRUE
123,28,1,TRUE
157,52,3,TRUE
163,9,1,TRUE
108,12,0,TRUE
127,21,1,TRUE
182,38,1,TRUE
151,33,1,TRUE
265,1,2,TRUE
182,34,0,TRUE
138,32,1,TRUE
112,18,0,TRUE
110,12,0,TRUE
111,9,3,TRUE
415,2,1,TRUE
100,12,0,TRUE
141,26,1,TRUE
418,102,1,TRUE
869,133,0,TRUE
818,1,0,TRUE
107,21,1,TRUE
149,33,0,TRUE
101,19,1,TRUE
145,15,2,TRUE
130,32,4,TRUE
177,23,1,TRUE
205,40,2,TRUE
191,18,1,TRUE
152,30,2,TRUE
264,42,0,TRUE
258,60,0,TRUE
182,41,1,TRUE
133,11,0,TRUE
140,35,1,TRUE
103,45,1,TRUE
110,8,0,TRUE
140,30,1,TRUE
164,1,1,TRUE
156,20,0,TRUE
282,36,4,TRUE
196,35,1,TRUE
125,28,1,TRUE
188,35,1,TRUE
153,33,1,TRUE
433,48,0,TRUE
230,8,0,TRUE
137,49,2,TRUE
136,22,0,TRUE
393,2,1,TRUE
100,11,0,TRUE
403,100,1,TRUE
102,1,1,TRUE
103,1,1,TRUE
898,134,0,TRUE
176,23,1,TRUE
143,39,7,TRUE
208,60,5,TRUE
125,34,4,TRUE
151,48,4,TRUE
110,28,4,TRUE
103,26,3,TRUE
143,41,3,TRUE
122,33,3,TRUE
1135,318,9,TRUE
802,256,22,TRUE
194,62,2,TRUE
806,93,2,TRUE
700,4,0,TRUE
194,46,1,TRUE
134,37,3,TRUE
113,37,2,TRUE
171,27,0,TRUE
170,46,4,TRUE
153,52,2,TRUE
199,57,3,TRUE
156,45,2,TRUE
111,23,3,TRUE
273,63,2,TRUE
153,24,2,TRUE
152,49,2,TRUE
280,65,2,TRUE
114,32,4,TRUE
117,39,4,TRUE
191,64,0,TRUE
237,78,1,TRUE
481,157,4,TRUE
121,40,0,TRUE
1193,141,2,TRUE
141,24,0,TRUE
345,80,4,TRUE
202,46,0,TRUE
269,72,1,TRUE
170,44,2,TRUE
220,60,2,TRUE
212,1,0,TRUE
124,28,3,TRUE
277,72,3,TRUE
399,119,3,TRUE
166,52,3,TRUE
124,37,2,TRUE
137,33,2,TRUE
374,122,4,TRUE
150,52,1,TRUE
215,69,2,TRUE
118,32,4,TRUE
227,57,2,TRUE
201,88,2,TRUE
131,51,2,TRUE
254,52,2,TRUE
166,76,2,TRUE
800,1,0,TRUE
765,137,2,TRUE
168,35,0,TRUE
180,37,0,TRUE
176,37,0,TRUE
122,27,0,TRUE
184,37,0,TRUE
104,25,2,TRUE
191,39,0,TRUE
167,14,1,TRUE
126,26,3,TRUE
159,29,0,TRUE
213,29,1,TRUE
243,49,0,TRUE
127,28,2,TRUE
129,25,0,TRUE
138,34,2,TRUE
152,38,1,TRUE
115,28,1,TRUE
234,66,1,TRUE
165,28,2,TRUE
245,45,2,TRUE
189,33,2,TRUE
133,23,1,TRUE
108,12,2,TRUE
150,26,1,TRUE
163,24,2,TRUE
166,30,1,TRUE
199,32,2,TRUE
174,28,2,TRUE
139,30,2,TRUE
116,21,2,TRUE
226,28,2,TRUE
141,24,2,TRUE
102,22,2,TRUE
100,23,2,TRUE
168,35,1,TRUE
210,37,0,TRUE
240,47,1,TRUE
124,19,1,TRUE
479,87,6,TRUE
135,25,3,TRUE
1463,267,2,TRUE
178,34,4,TRUE
111,13,5,TRUE
186,27,2,TRUE
196,31,2,TRUE
159,25,2,TRUE
137,20,2,TRUE
254,39,2,TRUE
130,17,2,TRUE
135,17,2,TRUE
132,23,6,TRUE
246,39,2,TRUE
722,133,0,TRUE
230,41,4,TRUE
140,19,1,TRUE
1060,196,10,TRUE
130,26,7,TRUE
136,31,6,TRUE
950,174,6,TRUE
154,26,6,TRUE
232,39,5,TRUE
169,29,4,TRUE
113,26,3,TRUE
255,43,5,TRUE
178,43,2,TRUE
167,29,3,TRUE
101,21,2,TRUE
105,18,2,TRUE
162,41,11,TRUE
119,34,0,TRUE
146,43,2,TRUE
280,1,0,TRUE
157,38,2,TRUE
102,33,2,TRUE
118,13,2,TRUE
102,2,1,TRUE
112,29,4,TRUE
191,49,4,TRUE
465,119,4,TRUE
140,35,4,TRUE
152,39,4,TRUE
183,47,4,TRUE
113,33,3,TRUE
118,35,3,TRUE
211,63,3,TRUE
543,162,3,TRUE
172,51,3,TRUE
205,61,3,TRUE
165,54,3,TRUE
142,40,1,TRUE
369,104,1,TRUE
120,33,1,TRUE
140,39,1,TRUE
131,10,1,TRUE
111,10,1,TRUE
216,19,1,TRUE
624,48,1,TRUE
194,17,1,TRUE
184,15,1,TRUE
217,18,1,TRUE
194,16,0,TRUE
223,13,0,TRUE
132,9,0,TRUE
452,130,2,TRUE
354,117,2,TRUE
299,6,1,TRUE
163,12,1,TRUE
168,10,1,TRUE
182,21,2,TRUE
147,32,2,TRUE
115,30,52,TRUE
179,5,2,TRUE
109,4,2,TRUE
241,1,2,TRUE
206,67,1,TRUE
357,69,1,TRUE
113,23,2,TRUE
160,33,1,TRUE
108,19,10,TRUE
110,21,10,TRUE
114,20,10,TRUE
301,36,0,TRUE
139,8,9,TRUE
430,122,2,TRUE
140,13,2,TRUE
216,37,2,TRUE
200,28,2,TRUE
206,25,2,TRUE
114,7,2,TRUE
223,19,2,TRUE
121,12,1,TRUE
168,20,3,TRUE
112,18,2,TRUE
439,124,2,TRUE
356,116,3,TRUE
143,1,0,TRUE
115,8,1,TRUE
171,14,1,TRUE
107,21,0,TRUE
193,27,1,TRUE
116,25,4,TRUE
105,29,4,TRUE
106,28,1,TRUE
138,37,1,TRUE
213,1,1,TRUE
135,29,5,TRUE
136,34,2,TRUE
121,32,3,TRUE
118,29,2,TRUE
105,17,2,TRUE
1388,351,1,TRUE
100,33,1,TRUE
112,37,1,TRUE
130,42,1,TRUE
121,39,1,TRUE
127,41,1,TRUE
106,34,1,TRUE
115,37,1,TRUE
139,45,1,TRUE
124,40,1,TRUE
110,22,2,TRUE
139,3,3,TRUE
123,21,6,TRUE
125,21,2,TRUE
109,23,2,TRUE
117,19,0,TRUE
192,1,0,TRUE
131,17,1,TRUE
112,24,2,TRUE
194,42,3,TRUE
171,46,3,TRUE
130,28,2,TRUE
101,10,1,TRUE
158,37,1,TRUE
110,10,1,TRUE
131,13,13,TRUE
139,20,0,TRUE
101,31,0,TRUE
130,46,0,TRUE
112,51,0,TRUE
114,47,0,TRUE
183,114,0,TRUE
109,48,0,TRUE
174,55,0,TRUE
100,38,3,TRUE
114,48,0,TRUE
376,214,2,TRUE
380,221,2,TRUE
105,22,0,TRUE
243,130,2,TRUE
130,57,2,TRUE
164,78,2,TRUE
118,49,2,TRUE
158,32,0,TRUE
134,26,1,TRUE
132,30,1,TRUE
106,16,1,TRUE
292,51,3,TRUE
278,1,0,TRUE
110,55,1,TRUE
102,15,4,TRUE
297,147,1,TRUE
138,33,1,TRUE
292,27,1,TRUE
130,63,1,TRUE
134,4,0,TRUE
109,20,5,TRUE
108,20,2,TRUE
106,3,0,TRUE
111,20,2,TRUE
153,20,0,TRUE
391,137,8,TRUE
105,22,4,TRUE
222,73,7,TRUE
118,35,4,TRUE
157,52,4,TRUE
403,137,8,TRUE
110,22,4,TRUE
223,73,7,TRUE
144,35,4,TRUE
161,52,4,TRUE
257,1,0,TRUE
241,1,3,TRUE
742,1,0,TRUE
102,43,0,TRUE
126,27,2,TRUE
121,15,3,TRUE
112,7,0,TRUE
204,1,0,TRUE
193,57,2,TRUE
354,122,3,TRUE
188,58,2,TRUE
250,79,2,TRUE
155,52,2,TRUE
125,32,2,TRUE
281,2,0,TRUE
130,15,1,TRUE
121,29,1,TRUE
106,22,1,TRUE
171,31,0,TRUE
103,14,0,TRUE
129,22,0,TRUE
136,27,0,TRUE
101,20,0,TRUE
230,203,2,TRUE
355,111,5,TRUE
151,2,2,TRUE
136,3,2,TRUE
300,2,0,TRUE
302,46,2,TRUE
147,50,3,TRUE
125,26,6,TRUE
148,31,0,TRUE
170,42,3,TRUE
121,19,4,TRUE
131,43,4,TRUE
326,49,1,TRUE
137,16,0,TRUE
518,61,0,TRUE
121,16,3,TRUE
121,32,2,TRUE
148,23,1,TRUE
135,31,1,TRUE
191,7,2,TRUE
395,72,2,TRUE
642,135,2,TRUE
112,5,1,TRUE
189,5,1,TRUE
178,25,1,TRUE
163,26,0,TRUE
208,38,0,TRUE
256,1,1,TRUE
134,26,2,TRUE
106,9,0,TRUE
260,33,2,TRUE
124,17,2,TRUE
174,35,3,TRUE
141,23,4,TRUE
113,23,5,TRUE
152,22,2,TRUE
163,28,2,TRUE
293,53,2,TRUE
113,12,2,TRUE
134,20,2,TRUE
107,11,2,TRUE
181,81,0,TRUE
192,48,3,TRUE
131,5,0,TRUE
104,24,2,TRUE
115,1,1,TRUE
118,12,0,TRUE
144,9,2,TRUE
118,6,0,TRUE
104,20,1,TRUE
274,1,0,TRUE
167,1,0,TRUE
131,1,0,TRUE
587,1,0,TRUE
338,1,0,TRUE
147,36,0,TRUE
131,43,0,TRUE
147,32,0,TRUE
152,32,0,TRUE
332,5,0,TRUE
116,3,0,TRUE
122,14,0,TRUE
121,2,0,TRUE
106,15,1,TRUE
165,34,0,TRUE
204,24,0,TRUE
272,39,0,TRUE
242,14,1,TRUE
227,14,1,TRUE
120,10,1,TRUE
133,11,1,TRUE
111,24,3,TRUE
108,9,0,TRUE
251,48,3,TRUE
150,24,1,TRUE
275,22,1,TRUE
161,16,1,TRUE
168,4,1,TRUE
170,14,1,TRUE
199,68,1,TRUE
111,7,1,TRUE
114,6,1,TRUE
109,15,1,TRUE
115,15,1,TRUE
125,5,1,TRUE
157,7,1,TRUE
179,7,1,TRUE
140,10,1,TRUE
138,7,1,TRUE
188,15,1,TRUE
103,11,1,TRUE
128,14,0,TRUE
248,51,4,TRUE
170,26,2,TRUE
127,35,0,TRUE
103,8,1,TRUE
195,16,1,TRUE
237,32,1,TRUE
201,38,3,TRUE
142,10,0,TRUE
165,28,7,TRUE
148,33,1,TRUE
176,12,0,TRUE
136,40,6,TRUE
147,5,0,TRUE
176,39,0,TRUE
102,9,0,TRUE
121,7,1,TRUE
192,20,0,TRUE
131,7,0,TRUE
194,55,1,TRUE
129,20,0,TRUE
233,37,0,TRUE
105,20,0,TRUE
103,16,2,TRUE
122,24,1,TRUE
105,12,4,TRUE
166,33,1,TRUE
150,31,1,TRUE
152,35,1,TRUE
159,37,1,TRUE
427,58,0,TRUE
1675,281,0,TRUE
104,22,2,TRUE
153,32,2,TRUE
399,150,2,TRUE
103,30,2,TRUE
337,88,2,TRUE
105,3,0,TRUE
210,78,0,TRUE
196,70,5,TRUE
130,29,5,TRUE
123,36,3,TRUE
292,55,4,TRUE
189,39,1,TRUE
187,59,1,TRUE
112,35,0,TRUE
121,1,2,TRUE
179,72,0,TRUE
288,84,3,TRUE
625,137,1,TRUE
238,26,1,TRUE
107,9,3,TRUE
121,10,3,TRUE
214,55,2,TRUE
523,149,5,TRUE
164,48,5,TRUE
172,65,1,TRUE
109,31,2,TRUE
119,33,2,TRUE
103,29,2,TRUE
125,35,2,TRUE
108,24,7,TRUE
102,19,10,TRUE
173,34,2,TRUE
173,40,1,TRUE
104,29,1,TRUE
416,1,0,TRUE
133,66,1,TRUE
111,17,1,TRUE
197,27,2,TRUE
149,28,4,TRUE
191,35,3,TRUE
109,2,0,TRUE
101,18,1,TRUE
157,54,0,TRUE
170,4,0,TRUE
133,4,0,TRUE
139,8,1,TRUE
159,10,4,TRUE
100,27,3,TRUE
166,24,8,TRUE
104,17,7,TRUE
177,51,0,TRUE
100,4,2,TRUE
107,7,3,TRUE
125,6,1,TRUE
129,6,1,TRUE
101,3,1,TRUE
125,28,4,TRUE
136,41,0,TRUE
173,54,0,TRUE
116,13,1,TRUE
298,4,3,TRUE
118,28,0,TRUE
218,54,0,TRUE
155,37,0,TRUE
138,36,0,TRUE
128,55,2,TRUE
295,158,2,TRUE
122,21,1,TRUE
107,12,4,TRUE
123,20,4,TRUE
100,24,1,TRUE
106,26,0,TRUE
124,39,7,TRUE
120,44,1,TRUE
138,28,3,TRUE
262,70,2,TRUE
101,36,6,TRUE
120,18,3,TRUE
243,11,1,TRUE
228,44,3,TRUE
117,25,2,TRUE
118,26,2,TRUE
163,41,2,TRUE
113,29,6,TRUE
137,39,1,TRUE
129,43,4,TRUE
117,4,0,TRUE
159,29,9,TRUE
196,44,2,TRUE
188,29,12,TRUE
126,34,2,TRUE
157,49,2,TRUE
108,26,2,TRUE
321,62,1,TRUE
153,17,1,TRUE
106,17,2,TRUE
170,45,3,TRUE
134,11,1,TRUE
139,22,3,TRUE
114,11,1,TRUE
116,15,1,TRUE
164,37,3,TRUE
128,17,0,TRUE
202,48,2,TRUE
278,81,1,TRUE
433,4,0,TRUE
104,17,4,TRUE
167,3,1,TRUE
108,18,4,TRUE
102,18,3,TRUE
121,23,4,TRUE
109,14,3,TRUE
100,36,3,TRUE
192,48,0,TRUE
197,29,2,TRUE
115,14,3,TRUE
398,61,0,TRUE
147,42,1,TRUE
381,117,1,TRUE
198,32,2,TRUE
176,17,3,TRUE
102,17,9,TRUE
150,12,3,TRUE
167,53,2,TRUE
130,14,3,TRUE
156,23,0,TRUE
159,38,3,TRUE
107,15,2,TRUE
179,34,2,TRUE
333,62,2,TRUE
115,24,2,TRUE
178,33,5,TRUE
136,23,5,TRUE
184,61,1,TRUE
121,37,3,TRUE
172,23,3,TRUE
137,2,1,TRUE
122,25,1,TRUE
126,25,2,TRUE
155,31,0,TRUE
121,19,1,TRUE
235,48,2,TRUE
132,28,0,TRUE
141,28,1,TRUE
201,56,2,TRUE
131,28,0,TRUE
137,19,1,TRUE
173,45,2,TRUE
136,30,0,TRUE
110,35,1,TRUE
101,31,1,TRUE
129,41,1,TRUE
110,29,0,TRUE
144,61,2,TRUE
257,132,2,TRUE
121,18,1,TRUE
137,16,1,TRUE
116,20,1,TRUE
317,47,1,TRUE
103,28,0,TRUE
124,39,6,TRUE
132,28,3,TRUE
277,75,2,TRUE
132,37,1,TRUE
112,21,3,TRUE
112,19,4,TRUE
195,33,4,TRUE
102,21,4,TRUE
120,28,3,TRUE
131,23,3,TRUE
115,30,0,TRUE
102,20,0,TRUE
111,20,0,TRUE
241,65,0,TRUE
136,42,0,TRUE
166,38,0,TRUE
129,29,0,TRUE
482,290,2,TRUE
106,41,2,TRUE
390,228,2,TRUE
228,123,2,TRUE
119,50,2,TRUE
174,86,2,TRUE
358,204,2,TRUE
145,30,0,TRUE
140,55,1,TRUE
156,19,1,TRUE
190,44,2,TRUE
184,40,2,TRUE
104,12,4,TRUE
133,13,4,TRUE
114,21,4,TRUE
141,19,4,TRUE
107,14,6,TRUE
282,43,6,TRUE
251,35,4,TRUE
218,41,5,TRUE
225,25,3,TRUE
132,25,3,TRUE
116,28,0,TRUE
111,27,0,TRUE
129,35,1,TRUE
624,27,0,TRUE
574,42,0,TRUE
245,26,1,TRUE
118,24,1,TRUE
153,19,1,TRUE
110,20,1,TRUE
146,32,1,TRUE
102,16,3,TRUE
173,29,2,TRUE
115,26,2,TRUE
142,33,2,TRUE
114,31,1,TRUE
100,23,1,TRUE
122,26,2,TRUE
130,22,10,TRUE
162,29,9,TRUE
104,23,2,TRUE
164,43,4,TRUE
149,30,1,TRUE
247,56,0,TRUE
113,28,1,TRUE
125,23,2,TRUE
104,2,1,TRUE
117,6,1,TRUE
101,4,1,TRUE
109,5,1,TRUE
209,29,1,TRUE
101,21,1,TRUE
116,15,7,TRUE
435,100,2,TRUE
106,1,2,TRUE
130,5,0,TRUE
242,40,1,TRUE
152,27,6,TRUE
213,45,3,TRUE
187,44,11,TRUE
108,18,0,TRUE
111,19,0,TRUE
131,22,1,TRUE
141,34,1,TRUE
100,26,1,TRUE
114,21,6,TRUE
199,40,3,TRUE
118,25,3,TRUE
109,18,2,TRUE
192,58,4,TRUE
118,30,2,TRUE
194,33,1,TRUE
315,87,10,TRUE
126,22,10,TRUE
124,19,8,TRUE
309,84,9,TRUE
255,63,6,TRUE
126,27,0,TRUE
125,25,3,TRUE
124,31,3,TRUE
134,31,1,TRUE
224,47,0,TRUE
123,41,3,TRUE
104,31,2,TRUE
113,49,1,TRUE
151,14,1,TRUE
292,112,7,TRUE
159,52,2,TRUE
121,10,1,TRUE
529,1,0,TRUE
112,14,1,TRUE
119,30,1,TRUE
103,22,0,TRUE
178,39,0,TRUE
418,41,4,TRUE
262,76,0,TRUE
203,74,1,TRUE
128,41,1,TRUE
184,32,2,TRUE
111,15,2,TRUE
123,30,0,TRUE
109,28,0,TRUE
212,5,4,TRUE
137,32,2,TRUE
178,35,0,TRUE
142,36,0,TRUE
416,42,4,TRUE
295,86,0,TRUE
114,21,0,TRUE
138,26,1,TRUE
119,24,0,TRUE
201,4,0,TRUE
162,31,1,TRUE
134,25,1,TRUE
231,36,1,TRUE
177,18,0,TRUE
246,37,4,TRUE
126,16,1,TRUE
118,25,1,TRUE
103,7,0,TRUE
133,18,0,TRUE
303,18,0,TRUE
186,9,0,TRUE
124,23,1,TRUE
403,5,0,TRUE
102,15,0,TRUE
218,5,0,TRUE
303,10,0,TRUE
131,9,0,TRUE
289,23,0,TRUE
196,27,0,TRUE
185,26,0,TRUE
106,16,3,TRUE
403,15,0,TRUE
408,70,0,TRUE
395,69,0,TRUE
416,52,3,TRUE
195,35,3,TRUE
257,9,0,TRUE
266,46,0,TRUE
156,18,3,TRUE
233,14,0,TRUE
287,32,0,TRUE
210,43,0,TRUE
141,4,3,TRUE
220,3,0,TRUE
114,33,0,TRUE
190,30,1,TRUE
115,6,0,TRUE
297,42,0,TRUE
236,15,0,TRUE
169,27,4,TRUE
155,19,4,TRUE
112,2,1,TRUE
138,19,5,TRUE
166,25,6,TRUE
139,31,1,TRUE
122,30,6,TRUE
549,127,1,TRUE
162,30,1,TRUE
170,30,3,TRUE
242,39,4,TRUE
106,13,9,TRUE
108,29,1,TRUE
107,25,1,TRUE
121,33,3,TRUE
120,29,1,TRUE
196,42,2,TRUE
108,25,6,TRUE
183,58,2,TRUE
203,24,1,TRUE
183,24,1,TRUE
205,24,1,TRUE
111,4,1,TRUE
114,24,1,TRUE
141,4,1,TRUE
258,35,1,TRUE
254,36,1,TRUE
222,27,1,TRUE
261,29,1,TRUE
243,23,1,TRUE
261,25,1,TRUE
110,13,1,TRUE
135,20,1,TRUE
105,18,3,TRUE
148,22,1,TRUE
163,27,1,TRUE
178,44,2,TRUE
277,63,1,TRUE
155,30,2,TRUE
144,49,1,TRUE
102,23,3,TRUE
179,44,4,TRUE
147,29,2,TRUE
122,27,2,TRUE
170,1,2,TRUE
487,136,5,TRUE
102,24,4,TRUE
245,46,3,TRUE
132,43,1,TRUE
152,42,1,TRUE
137,35,3,TRUE
108,28,4,TRUE
115,30,4,TRUE
110,28,2,TRUE
363,78,5,TRUE
495,121,5,TRUE
195,9,1,TRUE
269,62,3,TRUE
106,27,3,TRUE
102,19,4,TRUE
223,53,5,TRUE
113,28,4,TRUE
247,68,5,TRUE
250,58,3,TRUE
108,19,4,TRUE
156,36,6,TRUE
208,34,3,TRUE
169,26,4,TRUE
182,46,6,TRUE
107,24,3,TRUE
253,50,4,TRUE
193,44,5,TRUE
100,24,2,TRUE
206,43,2,TRUE
235,38,1,TRUE
218,42,1,TRUE
106,23,4,TRUE
266,56,1,TRUE
8,1,0,FALSE
3,1,0,FALSE
13,2,0,FALSE
14,3,1,FALSE
47,11,1,FALSE
13,3,1,FALSE
30,8,1,FALSE
31,6,2,FALSE
34,9,1,FALSE
3,1,1,FALSE
17,4,2,FALSE
53,11,3,FALSE
15,3,0,FALSE
6,2,4,FALSE
15,5,1,FALSE
3,1,2,FALSE
8,2,2,FALSE
18,4,1,FALSE
18,3,1,FALSE
61,10,1,FALSE
11,1,0,FALSE
66,8,1,FALSE
5,1,1,FALSE
36,2,1,FALSE
85,14,0,FALSE
89,21,0,FALSE
43,4,0,FALSE
3,1,3,FALSE
18,5,3,FALSE
74,15,5,FALSE
6,2,3,FALSE
6,2,5,FALSE
18,4,5,FALSE
12,4,1,FALSE
13,5,1,FALSE
8,3,1,FALSE
26,5,3,FALSE
86,17,1,FALSE
18,3,3,FALSE
33,8,5,FALSE
4,1,5,FALSE
7,2,1,FALSE
8,1,3,FALSE
10,1,3,FALSE
17,1,3,FALSE
20,3,3,FALSE
14,2,3,FALSE
0,1,3,FALSE
28,3,3,FALSE
16,5,3,FALSE
38,7,3,FALSE
21,6,2,FALSE
27,6,3,FALSE
16,4,3,FALSE
18,3,2,FALSE
9,2,1,FALSE
38,1,0,FALSE
49,10,3,FALSE
32,8,6,FALSE
12,3,1,FALSE
47,11,0,FALSE
53,12,1,FALSE
3,1,4,FALSE
3,1,5,FALSE
33,8,3,FALSE
36,7,5,FALSE
16,4,1,FALSE
9,3,3,FALSE
6,2,2,FALSE
10,3,2,FALSE
26,5,0,FALSE
20,3,1,FALSE
13,3,3,FALSE
0,1,2,FALSE
7,2,2,FALSE
9,3,6,FALSE
26,8,3,FALSE
36,8,3,FALSE
42,9,2,FALSE
24,8,1,FALSE
20,6,3,FALSE
